clip_id,source_id,clip_index,genre,dialect_region,url,window_start,window_end,clip_start_in_video,clip_end_in_video
street_jordan_01__clip0001.wav,street_jordan_01,1,street_interview,Jordanian,https://youtu.be/kTxGFrljLzM?si=bTd2ixbRCO4PdRp1,00:00:30,00:10:30,00:00:45,00:01:00
street_jordan_01__clip0002.wav,street_jordan_01,2,street_interview,Jordanian,https://youtu.be/kTxGFrljLzM?si=bTd2ixbRCO4PdRp1,00:00:30,00:10:30,00:01:00,00:01:15
street_jordan_01__clip0003.wav,street_jordan_01,3,street_interview,Jordanian,https://youtu.be/kTxGFrljLzM?si=bTd2ixbRCO4PdRp1,00:00:30,00:10:30,00:01:15,00:01:30
street_jordan_01__clip0004.wav,street_jordan_01,4,street_interview,Jordanian,https://youtu.be/kTxGFrljLzM?si=bTd2ixbRCO4PdRp1,00:00:30,00:10:30,00:01:30,00:01:45
street_jordan_01__clip0005.wav,street_jordan_01,5,street_interview,Jordanian,https://youtu.be/kTxGFrljLzM?si=bTd2ixbRCO4PdRp1,00:00:30,00:10:30,00:01:45,00:02:00
street_jordan_01__clip0006.wav,street_jordan_01,6,street_interview,Jordanian,https://youtu.be/kTxGFrljLzM?si=bTd2ixbRCO4PdRp1,00:00:30,00:10:30,00:02:00,00:02:15
street_jordan_01__clip0007.wav,street_jordan_01,7,street_interview,Jordanian,https://youtu.be/kTxGFrljLzM?si=bTd2ixbRCO4PdRp1,00:00:30,00:10:30,00:02:15,00:02:30
street_jordan_01__clip0008.wav,street_jordan_01,8,street_interview,Jordanian,https://youtu.be/kTxGFrljLzM?si=bTd2ixbRCO4PdRp1,00:00:30,00:10:30,00:02:30,00:02:45
street_jordan_01__clip0009.wav,street_jordan_01,9,street_interview,Jordanian,https://youtu.be/kTxGFrljLzM?si=bTd2ixbRCO4PdRp1,00:00:30,00:10:30,00:02:45,00:03:00
street_jordan_01__clip0010.wav,street_jordan_01,10,street_interview,Jordanian,https://youtu.be/kTxGFrljLzM?si=bTd2ixbRCO4PdRp1,00:00:30,00:10:30,00:03:00,00:03:15
street_jordan_01__clip0011.wav,street_jordan_01,11,street_interview,Jordanian,https://youtu.be/kTxGFrljLzM?si=bTd2ixbRCO4PdRp1,00:00:30,00:10:30,00:03:15,00:03:30
street_jordan_01__clip0012.wav,street_jordan_01,12,street_interview,Jordanian,https://youtu.be/kTxGFrljLzM?si=bTd2ixbRCO4PdRp1,00:00:30,00:10:30,00:03:30,00:03:45
street_jordan_01__clip0013.wav,street_jordan_01,13,street_interview,Jordanian,https://youtu.be/kTxGFrljLzM?si=bTd2ixbRCO4PdRp1,00:00:30,00:10:30,00:03:45,00:04:00
street_jordan_01__clip0014.wav,street_jordan_01,14,street_interview,Jordanian,https://youtu.be/kTxGFrljLzM?si=bTd2ixbRCO4PdRp1,00:00:30,00:10:30,00:04:00,00:04:15
street_jordan_01__clip0015.wav,street_jordan_01,15,street_interview,Jordanian,https://youtu.be/kTxGFrljLzM?si=bTd2ixbRCO4PdRp1,00:00:30,00:10:30,00:04:15,00:04:30
street_jordan_01__clip0016.wav,street_jordan_01,16,street_interview,Jordanian,https://youtu.be/kTxGFrljLzM?si=bTd2ixbRCO4PdRp1,00:00:30,00:10:30,00:04:30,00:04:45
street_jordan_01__clip0017.wav,street_jordan_01,17,street_interview,Jordanian,https://youtu.be/kTxGFrljLzM?si=bTd2ixbRCO4PdRp1,00:00:30,00:10:30,00:04:45,00:05:00
street_jordan_01__clip0018.wav,street_jordan_01,18,street_interview,Jordanian,https://youtu.be/kTxGFrljLzM?si=bTd2ixbRCO4PdRp1,00:00:30,00:10:30,00:05:00,00:05:15
street_jordan_01__clip0019.wav,street_jordan_01,19,street_interview,Jordanian,https://youtu.be/kTxGFrljLzM?si=bTd2ixbRCO4PdRp1,00:00:30,00:10:30,00:05:15,00:05:30
street_jordan_01__clip0020.wav,street_jordan_01,20,street_interview,Jordanian,https://youtu.be/kTxGFrljLzM?si=bTd2ixbRCO4PdRp1,00:00:30,00:10:30,00:05:30,00:05:45
street_jordan_01__clip0021.wav,street_jordan_01,21,street_interview,Jordanian,https://youtu.be/kTxGFrljLzM?si=bTd2ixbRCO4PdRp1,00:00:30,00:10:30,00:05:45,00:06:00
street_jordan_01__clip0022.wav,street_jordan_01,22,street_interview,Jordanian,https://youtu.be/kTxGFrljLzM?si=bTd2ixbRCO4PdRp1,00:00:30,00:10:30,00:06:00,00:06:15
street_jordan_01__clip0023.wav,street_jordan_01,23,street_interview,Jordanian,https://youtu.be/kTxGFrljLzM?si=bTd2ixbRCO4PdRp1,00:00:30,00:10:30,00:06:15,00:06:30
street_jordan_01__clip0024.wav,street_jordan_01,24,street_interview,Jordanian,https://youtu.be/kTxGFrljLzM?si=bTd2ixbRCO4PdRp1,00:00:30,00:10:30,00:06:30,00:06:45
street_jordan_01__clip0025.wav,street_jordan_01,25,street_interview,Jordanian,https://youtu.be/kTxGFrljLzM?si=bTd2ixbRCO4PdRp1,00:00:30,00:10:30,00:06:45,00:07:00
street_jordan_01__clip0026.wav,street_jordan_01,26,street_interview,Jordanian,https://youtu.be/kTxGFrljLzM?si=bTd2ixbRCO4PdRp1,00:00:30,00:10:30,00:07:00,00:07:15
street_jordan_01__clip0027.wav,street_jordan_01,27,street_interview,Jordanian,https://youtu.be/kTxGFrljLzM?si=bTd2ixbRCO4PdRp1,00:00:30,00:10:30,00:07:15,00:07:30
street_jordan_01__clip0028.wav,street_jordan_01,28,street_interview,Jordanian,https://youtu.be/kTxGFrljLzM?si=bTd2ixbRCO4PdRp1,00:00:30,00:10:30,00:07:30,00:07:45
street_jordan_01__clip0029.wav,street_jordan_01,29,street_interview,Jordanian,https://youtu.be/kTxGFrljLzM?si=bTd2ixbRCO4PdRp1,00:00:30,00:10:30,00:07:45,00:08:00
street_jordan_01__clip0030.wav,street_jordan_01,30,street_interview,Jordanian,https://youtu.be/kTxGFrljLzM?si=bTd2ixbRCO4PdRp1,00:00:30,00:10:30,00:08:00,00:08:15
street_jordan_01__clip0031.wav,street_jordan_01,31,street_interview,Jordanian,https://youtu.be/kTxGFrljLzM?si=bTd2ixbRCO4PdRp1,00:00:30,00:10:30,00:08:15,00:08:30
street_jordan_01__clip0032.wav,street_jordan_01,32,street_interview,Jordanian,https://youtu.be/kTxGFrljLzM?si=bTd2ixbRCO4PdRp1,00:00:30,00:10:30,00:08:30,00:08:45
street_jordan_01__clip0033.wav,street_jordan_01,33,street_interview,Jordanian,https://youtu.be/kTxGFrljLzM?si=bTd2ixbRCO4PdRp1,00:00:30,00:10:30,00:08:45,00:09:00
street_jordan_01__clip0034.wav,street_jordan_01,34,street_interview,Jordanian,https://youtu.be/kTxGFrljLzM?si=bTd2ixbRCO4PdRp1,00:00:30,00:10:30,00:09:00,00:09:15
street_jordan_01__clip0035.wav,street_jordan_01,35,street_interview,Jordanian,https://youtu.be/kTxGFrljLzM?si=bTd2ixbRCO4PdRp1,00:00:30,00:10:30,00:09:15,00:09:30
street_jordan_01__clip0036.wav,street_jordan_01,36,street_interview,Jordanian,https://youtu.be/kTxGFrljLzM?si=bTd2ixbRCO4PdRp1,00:00:30,00:10:30,00:09:30,00:09:45
street_jordan_01__clip0037.wav,street_jordan_01,37,street_interview,Jordanian,https://youtu.be/kTxGFrljLzM?si=bTd2ixbRCO4PdRp1,00:00:30,00:10:30,00:09:45,00:10:00
street_jordan_01__clip0038.wav,street_jordan_01,38,street_interview,Jordanian,https://youtu.be/kTxGFrljLzM?si=bTd2ixbRCO4PdRp1,00:00:30,00:10:30,00:10:00,00:10:15
street_jordan_01__clip0039.wav,street_jordan_01,39,street_interview,Jordanian,https://youtu.be/kTxGFrljLzM?si=bTd2ixbRCO4PdRp1,00:00:30,00:10:30,00:10:15,00:10:30
tvshow_01__clip0000.wav,tvshow_01,0,tv_show,Moroccan,https://www.youtube.com/watch?v=5eVakUcuZBA,00:00:30,00:10:30,00:00:30,00:00:45
tvshow_01__clip0001.wav,tvshow_01,1,tv_show,Moroccan,https://www.youtube.com/watch?v=5eVakUcuZBA,00:00:30,00:10:30,00:00:45,00:01:00
tvshow_01__clip0002.wav,tvshow_01,2,tv_show,Moroccan,https://www.youtube.com/watch?v=5eVakUcuZBA,00:00:30,00:10:30,00:01:00,00:01:15
tvshow_01__clip0003.wav,tvshow_01,3,tv_show,Moroccan,https://www.youtube.com/watch?v=5eVakUcuZBA,00:00:30,00:10:30,00:01:15,00:01:30
tvshow_01__clip0004.wav,tvshow_01,4,tv_show,Moroccan,https://www.youtube.com/watch?v=5eVakUcuZBA,00:00:30,00:10:30,00:01:30,00:01:45
tvshow_01__clip0005.wav,tvshow_01,5,tv_show,Moroccan,https://www.youtube.com/watch?v=5eVakUcuZBA,00:00:30,00:10:30,00:01:45,00:02:00
tvshow_01__clip0006.wav,tvshow_01,6,tv_show,Moroccan,https://www.youtube.com/watch?v=5eVakUcuZBA,00:00:30,00:10:30,00:02:00,00:02:15
tvshow_01__clip0007.wav,tvshow_01,7,tv_show,Moroccan,https://www.youtube.com/watch?v=5eVakUcuZBA,00:00:30,00:10:30,00:02:15,00:02:30
tvshow_01__clip0008.wav,tvshow_01,8,tv_show,Moroccan,https://www.youtube.com/watch?v=5eVakUcuZBA,00:00:30,00:10:30,00:02:30,00:02:45
tvshow_01__clip0009.wav,tvshow_01,9,tv_show,Moroccan,https://www.youtube.com/watch?v=5eVakUcuZBA,00:00:30,00:10:30,00:02:45,00:03:00
tvshow_01__clip0010.wav,tvshow_01,10,tv_show,Moroccan,https://www.youtube.com/watch?v=5eVakUcuZBA,00:00:30,00:10:30,00:03:00,00:03:15
tvshow_01__clip0011.wav,tvshow_01,11,tv_show,Moroccan,https://www.youtube.com/watch?v=5eVakUcuZBA,00:00:30,00:10:30,00:03:15,00:03:30
tvshow_01__clip0012.wav,tvshow_01,12,tv_show,Moroccan,https://www.youtube.com/watch?v=5eVakUcuZBA,00:00:30,00:10:30,00:03:30,00:03:45
tvshow_01__clip0013.wav,tvshow_01,13,tv_show,Moroccan,https://www.youtube.com/watch?v=5eVakUcuZBA,00:00:30,00:10:30,00:03:45,00:04:00
tvshow_01__clip0014.wav,tvshow_01,14,tv_show,Moroccan,https://www.youtube.com/watch?v=5eVakUcuZBA,00:00:30,00:10:30,00:04:00,00:04:15
tvshow_01__clip0015.wav,tvshow_01,15,tv_show,Moroccan,https://www.youtube.com/watch?v=5eVakUcuZBA,00:00:30,00:10:30,00:04:15,00:04:30
tvshow_01__clip0016.wav,tvshow_01,16,tv_show,Moroccan,https://www.youtube.com/watch?v=5eVakUcuZBA,00:00:30,00:10:30,00:04:30,00:04:45
tvshow_01__clip0017.wav,tvshow_01,17,tv_show,Moroccan,https://www.youtube.com/watch?v=5eVakUcuZBA,00:00:30,00:10:30,00:04:45,00:05:00
tvshow_01__clip0018.wav,tvshow_01,18,tv_show,Moroccan,https://www.youtube.com/watch?v=5eVakUcuZBA,00:00:30,00:10:30,00:05:00,00:05:15
tvshow_01__clip0019.wav,tvshow_01,19,tv_show,Moroccan,https://www.youtube.com/watch?v=5eVakUcuZBA,00:00:30,00:10:30,00:05:15,00:05:30
tvshow_01__clip0020.wav,tvshow_01,20,tv_show,Moroccan,https://www.youtube.com/watch?v=5eVakUcuZBA,00:00:30,00:10:30,00:05:30,00:05:45
tvshow_01__clip0021.wav,tvshow_01,21,tv_show,Moroccan,https://www.youtube.com/watch?v=5eVakUcuZBA,00:00:30,00:10:30,00:05:45,00:06:00
tvshow_01__clip0022.wav,tvshow_01,22,tv_show,Moroccan,https://www.youtube.com/watch?v=5eVakUcuZBA,00:00:30,00:10:30,00:06:00,00:06:15
tvshow_01__clip0023.wav,tvshow_01,23,tv_show,Moroccan,https://www.youtube.com/watch?v=5eVakUcuZBA,00:00:30,00:10:30,00:06:15,00:06:30
tvshow_01__clip0024.wav,tvshow_01,24,tv_show,Moroccan,https://www.youtube.com/watch?v=5eVakUcuZBA,00:00:30,00:10:30,00:06:30,00:06:45
tvshow_01__clip0025.wav,tvshow_01,25,tv_show,Moroccan,https://www.youtube.com/watch?v=5eVakUcuZBA,00:00:30,00:10:30,00:06:45,00:07:00
tvshow_01__clip0026.wav,tvshow_01,26,tv_show,Moroccan,https://www.youtube.com/watch?v=5eVakUcuZBA,00:00:30,00:10:30,00:07:00,00:07:15
tvshow_01__clip0027.wav,tvshow_01,27,tv_show,Moroccan,https://www.youtube.com/watch?v=5eVakUcuZBA,00:00:30,00:10:30,00:07:15,00:07:30
tvshow_01__clip0028.wav,tvshow_01,28,tv_show,Moroccan,https://www.youtube.com/watch?v=5eVakUcuZBA,00:00:30,00:10:30,00:07:30,00:07:45
tvshow_01__clip0029.wav,tvshow_01,29,tv_show,Moroccan,https://www.youtube.com/watch?v=5eVakUcuZBA,00:00:30,00:10:30,00:07:45,00:08:00
tvshow_01__clip0030.wav,tvshow_01,30,tv_show,Moroccan,https://www.youtube.com/watch?v=5eVakUcuZBA,00:00:30,00:10:30,00:08:00,00:08:15
tvshow_01__clip0031.wav,tvshow_01,31,tv_show,Moroccan,https://www.youtube.com/watch?v=5eVakUcuZBA,00:00:30,00:10:30,00:08:15,00:08:30
tvshow_01__clip0032.wav,tvshow_01,32,tv_show,Moroccan,https://www.youtube.com/watch?v=5eVakUcuZBA,00:00:30,00:10:30,00:08:30,00:08:45
tvshow_01__clip0033.wav,tvshow_01,33,tv_show,Moroccan,https://www.youtube.com/watch?v=5eVakUcuZBA,00:00:30,00:10:30,00:08:45,00:09:00
tvshow_01__clip0034.wav,tvshow_01,34,tv_show,Moroccan,https://www.youtube.com/watch?v=5eVakUcuZBA,00:00:30,00:10:30,00:09:00,00:09:15
tvshow_01__clip0035.wav,tvshow_01,35,tv_show,Moroccan,https://www.youtube.com/watch?v=5eVakUcuZBA,00:00:30,00:10:30,00:09:15,00:09:30
tvshow_01__clip0036.wav,tvshow_01,36,tv_show,Moroccan,https://www.youtube.com/watch?v=5eVakUcuZBA,00:00:30,00:10:30,00:09:30,00:09:45
tvshow_01__clip0037.wav,tvshow_01,37,tv_show,Moroccan,https://www.youtube.com/watch?v=5eVakUcuZBA,00:00:30,00:10:30,00:09:45,00:10:00
tvshow_01__clip0038.wav,tvshow_01,38,tv_show,Moroccan,https://www.youtube.com/watch?v=5eVakUcuZBA,00:00:30,00:10:30,00:10:00,00:10:15
tvshow_01__clip0039.wav,tvshow_01,39,tv_show,Moroccan,https://www.youtube.com/watch?v=5eVakUcuZBA,00:00:30,00:10:30,00:10:15,00:10:30
tvshow_02__clip0000.wav,tvshow_02,0,tv_show,Egyptian,https://www.youtube.com/watch?v=FzOKvECNWuI&list=PLPgO6vANU2JiAP8Aci4ZyGbfsIrvuHE7K&index=2,00:00:30,00:10:30,00:00:30,00:00:45
tvshow_02__clip0001.wav,tvshow_02,1,tv_show,Egyptian,https://www.youtube.com/watch?v=FzOKvECNWuI&list=PLPgO6vANU2JiAP8Aci4ZyGbfsIrvuHE7K&index=2,00:00:30,00:10:30,00:00:45,00:01:00
tvshow_02__clip0002.wav,tvshow_02,2,tv_show,Egyptian,https://www.youtube.com/watch?v=FzOKvECNWuI&list=PLPgO6vANU2JiAP8Aci4ZyGbfsIrvuHE7K&index=2,00:00:30,00:10:30,00:01:00,00:01:15
tvshow_02__clip0003.wav,tvshow_02,3,tv_show,Egyptian,https://www.youtube.com/watch?v=FzOKvECNWuI&list=PLPgO6vANU2JiAP8Aci4ZyGbfsIrvuHE7K&index=2,00:00:30,00:10:30,00:01:15,00:01:30
tvshow_02__clip0004.wav,tvshow_02,4,tv_show,Egyptian,https://www.youtube.com/watch?v=FzOKvECNWuI&list=PLPgO6vANU2JiAP8Aci4ZyGbfsIrvuHE7K&index=2,00:00:30,00:10:30,00:01:30,00:01:45
tvshow_02__clip0005.wav,tvshow_02,5,tv_show,Egyptian,https://www.youtube.com/watch?v=FzOKvECNWuI&list=PLPgO6vANU2JiAP8Aci4ZyGbfsIrvuHE7K&index=2,00:00:30,00:10:30,00:01:45,00:02:00
tvshow_02__clip0006.wav,tvshow_02,6,tv_show,Egyptian,https://www.youtube.com/watch?v=FzOKvECNWuI&list=PLPgO6vANU2JiAP8Aci4ZyGbfsIrvuHE7K&index=2,00:00:30,00:10:30,00:02:00,00:02:15
tvshow_02__clip0007.wav,tvshow_02,7,tv_show,Egyptian,https://www.youtube.com/watch?v=FzOKvECNWuI&list=PLPgO6vANU2JiAP8Aci4ZyGbfsIrvuHE7K&index=2,00:00:30,00:10:30,00:02:15,00:02:30
tvshow_02__clip0008.wav,tvshow_02,8,tv_show,Egyptian,https://www.youtube.com/watch?v=FzOKvECNWuI&list=PLPgO6vANU2JiAP8Aci4ZyGbfsIrvuHE7K&index=2,00:00:30,00:10:30,00:02:30,00:02:45
tvshow_02__clip0009.wav,tvshow_02,9,tv_show,Egyptian,https://www.youtube.com/watch?v=FzOKvECNWuI&list=PLPgO6vANU2JiAP8Aci4ZyGbfsIrvuHE7K&index=2,00:00:30,00:10:30,00:02:45,00:03:00
tvshow_02__clip0010.wav,tvshow_02,10,tv_show,Egyptian,https://www.youtube.com/watch?v=FzOKvECNWuI&list=PLPgO6vANU2JiAP8Aci4ZyGbfsIrvuHE7K&index=2,00:00:30,00:10:30,00:03:00,00:03:15
tvshow_02__clip0011.wav,tvshow_02,11,tv_show,Egyptian,https://www.youtube.com/watch?v=FzOKvECNWuI&list=PLPgO6vANU2JiAP8Aci4ZyGbfsIrvuHE7K&index=2,00:00:30,00:10:30,00:03:15,00:03:30
tvshow_02__clip0012.wav,tvshow_02,12,tv_show,Egyptian,https://www.youtube.com/watch?v=FzOKvECNWuI&list=PLPgO6vANU2JiAP8Aci4ZyGbfsIrvuHE7K&index=2,00:00:30,00:10:30,00:03:30,00:03:45
tvshow_02__clip0013.wav,tvshow_02,13,tv_show,Egyptian,https://www.youtube.com/watch?v=FzOKvECNWuI&list=PLPgO6vANU2JiAP8Aci4ZyGbfsIrvuHE7K&index=2,00:00:30,00:10:30,00:03:45,00:04:00
tvshow_02__clip0014.wav,tvshow_02,14,tv_show,Egyptian,https://www.youtube.com/watch?v=FzOKvECNWuI&list=PLPgO6vANU2JiAP8Aci4ZyGbfsIrvuHE7K&index=2,00:00:30,00:10:30,00:04:00,00:04:15
tvshow_02__clip0015.wav,tvshow_02,15,tv_show,Egyptian,https://www.youtube.com/watch?v=FzOKvECNWuI&list=PLPgO6vANU2JiAP8Aci4ZyGbfsIrvuHE7K&index=2,00:00:30,00:10:30,00:04:15,00:04:30
tvshow_02__clip0016.wav,tvshow_02,16,tv_show,Egyptian,https://www.youtube.com/watch?v=FzOKvECNWuI&list=PLPgO6vANU2JiAP8Aci4ZyGbfsIrvuHE7K&index=2,00:00:30,00:10:30,00:04:30,00:04:45
tvshow_02__clip0017.wav,tvshow_02,17,tv_show,Egyptian,https://www.youtube.com/watch?v=FzOKvECNWuI&list=PLPgO6vANU2JiAP8Aci4ZyGbfsIrvuHE7K&index=2,00:00:30,00:10:30,00:04:45,00:05:00
tvshow_02__clip0018.wav,tvshow_02,18,tv_show,Egyptian,https://www.youtube.com/watch?v=FzOKvECNWuI&list=PLPgO6vANU2JiAP8Aci4ZyGbfsIrvuHE7K&index=2,00:00:30,00:10:30,00:05:00,00:05:15
tvshow_02__clip0019.wav,tvshow_02,19,tv_show,Egyptian,https://www.youtube.com/watch?v=FzOKvECNWuI&list=PLPgO6vANU2JiAP8Aci4ZyGbfsIrvuHE7K&index=2,00:00:30,00:10:30,00:05:15,00:05:30
tvshow_02__clip0020.wav,tvshow_02,20,tv_show,Egyptian,https://www.youtube.com/watch?v=FzOKvECNWuI&list=PLPgO6vANU2JiAP8Aci4ZyGbfsIrvuHE7K&index=2,00:00:30,00:10:30,00:05:30,00:05:45
tvshow_02__clip0021.wav,tvshow_02,21,tv_show,Egyptian,https://www.youtube.com/watch?v=FzOKvECNWuI&list=PLPgO6vANU2JiAP8Aci4ZyGbfsIrvuHE7K&index=2,00:00:30,00:10:30,00:05:45,00:06:00
tvshow_02__clip0022.wav,tvshow_02,22,tv_show,Egyptian,https://www.youtube.com/watch?v=FzOKvECNWuI&list=PLPgO6vANU2JiAP8Aci4ZyGbfsIrvuHE7K&index=2,00:00:30,00:10:30,00:06:00,00:06:15
tvshow_02__clip0023.wav,tvshow_02,23,tv_show,Egyptian,https://www.youtube.com/watch?v=FzOKvECNWuI&list=PLPgO6vANU2JiAP8Aci4ZyGbfsIrvuHE7K&index=2,00:00:30,00:10:30,00:06:15,00:06:30
tvshow_02__clip0024.wav,tvshow_02,24,tv_show,Egyptian,https://www.youtube.com/watch?v=FzOKvECNWuI&list=PLPgO6vANU2JiAP8Aci4ZyGbfsIrvuHE7K&index=2,00:00:30,00:10:30,00:06:30,00:06:45
tvshow_02__clip0025.wav,tvshow_02,25,tv_show,Egyptian,https://www.youtube.com/watch?v=FzOKvECNWuI&list=PLPgO6vANU2JiAP8Aci4ZyGbfsIrvuHE7K&index=2,00:00:30,00:10:30,00:06:45,00:07:00
tvshow_02__clip0026.wav,tvshow_02,26,tv_show,Egyptian,https://www.youtube.com/watch?v=FzOKvECNWuI&list=PLPgO6vANU2JiAP8Aci4ZyGbfsIrvuHE7K&index=2,00:00:30,00:10:30,00:07:00,00:07:15
tvshow_02__clip0027.wav,tvshow_02,27,tv_show,Egyptian,https://www.youtube.com/watch?v=FzOKvECNWuI&list=PLPgO6vANU2JiAP8Aci4ZyGbfsIrvuHE7K&index=2,00:00:30,00:10:30,00:07:15,00:07:30
tvshow_02__clip0028.wav,tvshow_02,28,tv_show,Egyptian,https://www.youtube.com/watch?v=FzOKvECNWuI&list=PLPgO6vANU2JiAP8Aci4ZyGbfsIrvuHE7K&index=2,00:00:30,00:10:30,00:07:30,00:07:45
tvshow_02__clip0029.wav,tvshow_02,29,tv_show,Egyptian,https://www.youtube.com/watch?v=FzOKvECNWuI&list=PLPgO6vANU2JiAP8Aci4ZyGbfsIrvuHE7K&index=2,00:00:30,00:10:30,00:07:45,00:08:00
tvshow_02__clip0030.wav,tvshow_02,30,tv_show,Egyptian,https://www.youtube.com/watch?v=FzOKvECNWuI&list=PLPgO6vANU2JiAP8Aci4ZyGbfsIrvuHE7K&index=2,00:00:30,00:10:30,00:08:00,00:08:15
tvshow_02__clip0031.wav,tvshow_02,31,tv_show,Egyptian,https://www.youtube.com/watch?v=FzOKvECNWuI&list=PLPgO6vANU2JiAP8Aci4ZyGbfsIrvuHE7K&index=2,00:00:30,00:10:30,00:08:15,00:08:30
tvshow_02__clip0032.wav,tvshow_02,32,tv_show,Egyptian,https://www.youtube.com/watch?v=FzOKvECNWuI&list=PLPgO6vANU2JiAP8Aci4ZyGbfsIrvuHE7K&index=2,00:00:30,00:10:30,00:08:30,00:08:45
tvshow_02__clip0033.wav,tvshow_02,33,tv_show,Egyptian,https://www.youtube.com/watch?v=FzOKvECNWuI&list=PLPgO6vANU2JiAP8Aci4ZyGbfsIrvuHE7K&index=2,00:00:30,00:10:30,00:08:45,00:09:00
tvshow_02__clip0034.wav,tvshow_02,34,tv_show,Egyptian,https://www.youtube.com/watch?v=FzOKvECNWuI&list=PLPgO6vANU2JiAP8Aci4ZyGbfsIrvuHE7K&index=2,00:00:30,00:10:30,00:09:00,00:09:15
tvshow_02__clip0035.wav,tvshow_02,35,tv_show,Egyptian,https://www.youtube.com/watch?v=FzOKvECNWuI&list=PLPgO6vANU2JiAP8Aci4ZyGbfsIrvuHE7K&index=2,00:00:30,00:10:30,00:09:15,00:09:30
tvshow_02__clip0036.wav,tvshow_02,36,tv_show,Egyptian,https://www.youtube.com/watch?v=FzOKvECNWuI&list=PLPgO6vANU2JiAP8Aci4ZyGbfsIrvuHE7K&index=2,00:00:30,00:10:30,00:09:30,00:09:45
tvshow_02__clip0037.wav,tvshow_02,37,tv_show,Egyptian,https://www.youtube.com/watch?v=FzOKvECNWuI&list=PLPgO6vANU2JiAP8Aci4ZyGbfsIrvuHE7K&index=2,00:00:30,00:10:30,00:09:45,00:10:00
tvshow_02__clip0038.wav,tvshow_02,38,tv_show,Egyptian,https://www.youtube.com/watch?v=FzOKvECNWuI&list=PLPgO6vANU2JiAP8Aci4ZyGbfsIrvuHE7K&index=2,00:00:30,00:10:30,00:10:00,00:10:15
tvshow_02__clip0039.wav,tvshow_02,39,tv_show,Egyptian,https://www.youtube.com/watch?v=FzOKvECNWuI&list=PLPgO6vANU2JiAP8Aci4ZyGbfsIrvuHE7K&index=2,00:00:30,00:10:30,00:10:15,00:10:30
tvshow_03__clip0000.wav,tvshow_03,0,tv_show,Levantine,https://www.youtube.com/watch?v=-_DTQmG0xAg,00:00:30,00:10:30,00:00:30,00:00:45
tvshow_03__clip0001.wav,tvshow_03,1,tv_show,Levantine,https://www.youtube.com/watch?v=-_DTQmG0xAg,00:00:30,00:10:30,00:00:45,00:01:00
tvshow_03__clip0002.wav,tvshow_03,2,tv_show,Levantine,https://www.youtube.com/watch?v=-_DTQmG0xAg,00:00:30,00:10:30,00:01:00,00:01:15
tvshow_03__clip0003.wav,tvshow_03,3,tv_show,Levantine,https://www.youtube.com/watch?v=-_DTQmG0xAg,00:00:30,00:10:30,00:01:15,00:01:30
tvshow_03__clip0004.wav,tvshow_03,4,tv_show,Levantine,https://www.youtube.com/watch?v=-_DTQmG0xAg,00:00:30,00:10:30,00:01:30,00:01:45
tvshow_03__clip0005.wav,tvshow_03,5,tv_show,Levantine,https://www.youtube.com/watch?v=-_DTQmG0xAg,00:00:30,00:10:30,00:01:45,00:02:00
tvshow_03__clip0006.wav,tvshow_03,6,tv_show,Levantine,https://www.youtube.com/watch?v=-_DTQmG0xAg,00:00:30,00:10:30,00:02:00,00:02:15
tvshow_03__clip0007.wav,tvshow_03,7,tv_show,Levantine,https://www.youtube.com/watch?v=-_DTQmG0xAg,00:00:30,00:10:30,00:02:15,00:02:30
tvshow_03__clip0008.wav,tvshow_03,8,tv_show,Levantine,https://www.youtube.com/watch?v=-_DTQmG0xAg,00:00:30,00:10:30,00:02:30,00:02:45
tvshow_03__clip0009.wav,tvshow_03,9,tv_show,Levantine,https://www.youtube.com/watch?v=-_DTQmG0xAg,00:00:30,00:10:30,00:02:45,00:03:00
tvshow_03__clip0010.wav,tvshow_03,10,tv_show,Levantine,https://www.youtube.com/watch?v=-_DTQmG0xAg,00:00:30,00:10:30,00:03:00,00:03:15
tvshow_03__clip0011.wav,tvshow_03,11,tv_show,Levantine,https://www.youtube.com/watch?v=-_DTQmG0xAg,00:00:30,00:10:30,00:03:15,00:03:30
tvshow_03__clip0012.wav,tvshow_03,12,tv_show,Levantine,https://www.youtube.com/watch?v=-_DTQmG0xAg,00:00:30,00:10:30,00:03:30,00:03:45
tvshow_03__clip0013.wav,tvshow_03,13,tv_show,Levantine,https://www.youtube.com/watch?v=-_DTQmG0xAg,00:00:30,00:10:30,00:03:45,00:04:00
tvshow_03__clip0014.wav,tvshow_03,14,tv_show,Levantine,https://www.youtube.com/watch?v=-_DTQmG0xAg,00:00:30,00:10:30,00:04:00,00:04:15
tvshow_03__clip0015.wav,tvshow_03,15,tv_show,Levantine,https://www.youtube.com/watch?v=-_DTQmG0xAg,00:00:30,00:10:30,00:04:15,00:04:30
tvshow_03__clip0016.wav,tvshow_03,16,tv_show,Levantine,https://www.youtube.com/watch?v=-_DTQmG0xAg,00:00:30,00:10:30,00:04:30,00:04:45
tvshow_03__clip0017.wav,tvshow_03,17,tv_show,Levantine,https://www.youtube.com/watch?v=-_DTQmG0xAg,00:00:30,00:10:30,00:04:45,00:05:00
tvshow_03__clip0018.wav,tvshow_03,18,tv_show,Levantine,https://www.youtube.com/watch?v=-_DTQmG0xAg,00:00:30,00:10:30,00:05:00,00:05:15
